,0,1
2193,37.49325137321195,-121.02730908481344
2211,33.05240102407299,-117.05452032429376
2215,36.95651743962925,-121.48138393164504
2220,41.42986753385132,-122.93710185554151
2246,38.4034505908808,-121.01915095391765
2274,32.771455630465574,-116.82042077217172
2275,38.31882332981254,-121.95035645624436
2280,38.15590966428503,-120.86102754404637
2282,36.37463444768422,-119.30143282424062
2319,38.44280794418598,-121.367443891666
2335,34.03166255291227,-119.69998449842213
2336,32.68347601156061,-115.91214151325543
2347,39.46100940305836,-120.91872378929416
2377,38.70298334051214,-121.09017430598836
2379,34.732096884980606,-115.85951587799038
2391,40.3709098942833,-120.30167962917352
2420,36.327015632139776,-119.67170297011212
2431,36.40128734271232,-119.60952063480887
2458,35.29771417906886,-120.66100315943314
2460,36.99987403005032,-122.05607687322386
2464,34.12718271851549,-118.48754448159902
2480,37.84296111401653,-122.13385960287304
2499,40.99739985181022,-121.45750833681646
2500,33.43271584980045,-117.29277168260444
2522,39.108479007369695,-120.97105772589768
2528,37.848075763992135,-120.0005568720938
2536,36.35258432712917,-120.10330792345988
2546,39.389933685848646,-123.40823825367436
2554,34.5367152151922,-118.10585245295998
2555,41.90670609508058,-121.41731906083656
2562,40.49011359313089,-122.40179566258236
2567,38.87522046188716,-121.7098296253582
2572,38.80412970485936,-121.99836442617608
2586,41.82527981035162,-123.30002025510971
2611,32.99920453046623,-115.66244142028856
2618,38.64341764852621,-121.71060558734898
2634,38.34112065639098,-122.4716739272473
2636,38.847181644158645,-121.1230804310282
2644,38.17020484052948,-121.14594268030218
2658,41.35072532240053,-122.28159141779844
2664,32.67932648902475,-115.61711628123716
2680,39.94523056122859,-121.72152119846652
2685,40.31267723985484,-121.02894414452288
2701,35.68219955758267,-118.84501897862356
2726,37.87694997100554,-121.37524842450404
2744,36.70835745565805,-119.53890018286612
2761,37.45721974835157,-118.7346193958752
2767,34.14167478612242,-116.2168653866146
2785,35.24398907505968,-116.09534040733962
2790,38.70859192828593,-121.61397925533105
2818,35.13054525005815,-118.6186580290825
2825,35.69767258948342,-120.7313873684776
2930,35.18639710397047,-118.91454896573322
2936,33.91520828326912,-116.87164826700612
2938,37.99985420749638,-121.297219671288
2945,33.31675756024898,-116.87770957404446
2951,36.14198767215412,-119.33375212317604
2966,37.16622867046518,-120.38308556980712
2999,37.93374027556416,-122.36871317849138
3006,41.421716491634285,-120.81853160696528
3016,35.471461328439226,-119.46511173870874
3020,37.21655653751155,-118.27554624843884
3022,36.67767867768331,-119.5807153646933
3037,39.757056083965125,-121.65262936003784
3038,34.77472221638271,-115.62679214431051
3058,34.45640111436632,-118.42421619619932
3061,39.343001291209006,-120.32498508685616
3072,36.49915017699504,-121.0850787264328
3074,39.786963976336345,-121.50112782972715
3079,33.97820967772429,-120.08047597388934
3100,33.67977855944811,-115.97884092578884
3107,39.36500561884457,-120.2259319981762
3121,35.05073932804779,-115.60368081311124
3135,41.90172073201453,-122.05318753321896
3142,36.791995898576566,-119.95203468454744
3161,39.32096983160801,-120.61344118883248
3175,35.120732740075255,-117.9946435127166
3196,33.286913559397576,-116.80416879741873
3216,40.31623772649846,-122.180530754598
3218,36.50880270511937,-121.0991750141755
3221,38.8070964682201,-122.04346740472069
3227,34.37141168019982,-117.671163925811
3291,41.7040558494672,-123.87682026219429
3302,34.16684613410738,-117.84493969061764
3309,33.669415591024176,-115.64056108042064
3321,35.09704238919122,-118.98018132484496
3331,37.67374558254444,-121.82698216523016
3342,38.11396622986342,-120.91311418893288
3351,36.7543676392654,-121.74328671724206
3368,38.931001587723024,-121.31684156224702
3377,34.489943913503815,-117.62359892137054
3391,38.88745655175384,-121.07611535418552
3411,34.630974510971264,-120.46732316843274
3414,40.14464126837423,-120.89933132275776
3442,39.36349828165408,-120.13215274259618
3457,36.04732556283478,-118.73693476007868
3481,36.32471066602239,-119.65438189415003
3491,41.6686307287523,-120.22033078939646
3515,32.94239818665116,-117.09927164795252
3533,37.628902311796,-120.15176192656844
3546,37.506536048717045,-121.17718521507815
3578,41.0928665455159,-120.47246657136436
3609,33.49298906518776,-117.07280485909914
3616,37.42611314058525,-122.16584956246822
3634,37.49465897453177,-122.27637419772208
3649,37.999724623050966,-122.55223274167965
3668,37.09213885342373,-119.3158271075337
3672,34.66389470567382,-117.7022341157092
3722,37.8501295376875,-119.606086857832
3742,41.79617102712962,-122.0329331597977
3777,38.18242154042056,-122.61259990726298
3778,38.29169206704035,-122.7869519417492
3786,41.87058569790642,-121.41729011854429
3826,41.65957169965181,-124.1161868541414
3829,37.15196394760023,-121.75027836156404
3869,35.22388252828922,-120.66689682835002
3870,36.26941762371641,-119.7380927290638
3872,34.23631008401175,-118.9969896630103
3892,38.235095410186,-121.11510322205402
3914,38.80989561715514,-121.67293085835446
3918,37.08389237015598,-120.01529788514742
3934,38.86894821921514,-121.17557288840278
3939,37.73186085908588,-122.4139598412944
3950,39.45657931625884,-123.24499326953536
3952,39.62401555185388,-122.1733526593794
3970,33.95441624209909,-115.24262971555764
3974,36.65551132542341,-121.14956169542816
3989,38.5414611547926,-120.3452382321126
4026,36.28339436295106,-119.42792230079657
4029,37.26954032347699,-119.125542645888
4033,35.5075782997925,-115.7030117273148
4046,34.61822349598828,-120.28021851395832
4104,33.80278951154548,-117.03368567854574
4105,37.77151366895171,-121.17919467251004
4117,36.01175207985037,-120.88624897705652
4129,37.49508589210204,-121.10274866682413
4154,39.439739678840354,-120.21114637554344
4163,32.712717568182484,-115.23903469372976
4184,37.06921668492405,-120.21523822919558
4185,38.2273826782615,-122.02188944580192
4192,40.51793094232122,-120.26529752986954
4194,33.46194244254944,-117.28416695241008
4202,37.88480898798089,-122.31673183648972
4213,35.558079086276564,-119.31419298092112
4253,32.92865034365789,-116.88207689877837
4277,36.714872632479015,-119.1786225635895
4289,35.54450417185314,-117.9291920898415
4302,38.67148201289049,-121.06497019952856
4342,35.81555611348191,-119.17890980430396
4350,38.20314793077411,-121.02009655187084
4384,40.79061498118672,-120.2627249875408
4395,40.270138675874726,-124.2262154072834
4404,38.21190845685177,-121.57754883522288
4413,39.75888994149542,-122.25758583122516
4423,37.16867237505929,-122.1677855435922
4427,37.990525731640005,-121.09503033546537
4432,34.3420974591733,-117.91943924992832
4466,32.678041712110584,-117.1318991024332
4469,37.38423475652931,-119.68384273324418
4477,35.034409537424715,-120.54523678781696
4483,33.21252551810735,-116.564096662756
4486,36.80831400717773,-118.80025268567783
4501,38.48168939680112,-121.31129616843285
4508,37.62372107024058,-120.7446447675121
4525,32.92649985686631,-115.64298712481128
4544,38.88850573590904,-121.54277580839006
4557,34.49193834465696,-117.2494046124594
4559,36.57562713691013,-119.50815205159888
4563,39.822994074531486,-123.2294863906168
4580,38.31573001637457,-120.2306164846365
4593,38.89361067348681,-120.112581919915
4605,39.869860702561816,-122.33415236744902
4630,36.53140336041486,-120.49360558292504
4632,39.71846617992346,-120.94281194464264
4661,39.48878703471899,-123.7971409078656
4665,38.86988615525915,-121.70633890445218
4679,38.487854024013565,-121.5483183962149
4692,36.57842714121052,-116.93007792077024
4703,40.57918697188505,-123.53730299861212
4709,37.76768626460773,-121.46887906755047
4760,41.24561081914728,-120.074481911695
4767,35.04698716044639,-120.3014500366647
4774,33.89126824133761,-117.38120922690588
4795,39.89245143144457,-121.12933698086816
4821,39.49482360252673,-122.16679728805164
4824,38.77390700074707,-122.7035439427762
4840,38.11361586723991,-121.51394756822758
4861,39.90163530681474,-122.48552160179676
4868,37.8194942591859,-120.22345915482406
4874,35.782793270980626,-119.35259229374628
4911,39.78820562165176,-123.2599158695515
4916,40.640956672930415,-123.88882054729292
4966,32.718552303436084,-116.80134359604727
4967,38.26755079118899,-122.59839986672677
4975,41.21534196340849,-120.0636867998952
4986,34.46140239323839,-118.50711252665808
4988,34.048338710501966,-117.4421965133674
4995,32.67873144970389,-117.02213128388132
4998,37.09914402287146,-120.78728708735709
5027,32.722773094046964,-115.32903679371633
5036,34.721595480898195,-115.80905449120591
5044,36.96251450661144,-120.54538426129292
5085,34.44177780050219,-119.86537595177565
5093,34.40359269262504,-117.38589524409032
5100,38.44263730115661,-123.12558417296354
5110,34.110194799019446,-117.27169756829048
5130,37.650747783614655,-121.60764221445817
5143,39.142120945014,-121.51289614250824
5147,37.14458019802022,-121.0324581180472
5191,36.67436830910661,-118.0977221463998
5196,38.90880415299858,-121.64037710078802
5205,32.7645868672078,-116.69516748446672
5223,39.9668070213375,-122.17819229567505
5292,36.5038644831116,-119.7469209043368
5305,34.05303099168667,-118.63868396911106
5311,35.08083412623792,-117.95316159159862
5312,38.52282754182983,-119.44018343831098
5342,40.34404744296036,-123.8851506160109
5354,37.91446564034612,-119.0021564107236
5363,33.16436663095722,-117.34954048298884
5365,35.015022431274204,-119.4143764284753
5366,35.57763829455615,-119.78742689377066
5382,36.309975872208376,-116.3992228377832
5395,34.711967922488455,-118.02341042998476
5397,39.56262353673062,-121.11177824429195
5409,40.845848598755815,-123.60384309943714
5417,35.116582722214496,-119.44219259133732
5422,35.16771082193315,-114.84715480248428
5423,36.03912287658369,-117.28047406195616
5424,39.160575179871245,-121.62618257563884
5434,40.1028680255722,-123.69004184773384
5437,37.97117862672832,-120.32377819893289
5459,38.82225083658402,-122.9856924491526
5530,38.388724295521214,-121.51307511297632
5558,36.61918034267011,-121.65076194243034
5569,35.67049371203822,-118.90190764865434
5582,34.956625641535155,-117.43158358490552
5597,36.35970872249842,-119.65260870418268
5601,39.63832606801812,-121.63763580255105
5631,39.49219591723915,-120.2993375730787
5638,33.86438254733353,-117.0530474244278
5656,37.033590034214,-120.92719690085455
5659,38.65542937087304,-123.35847266255377
5690,33.924949637532,-116.52178654070345
5697,36.85834708475624,-120.4241766835219
5698,34.1782227466487,-117.38505300457732
5729,39.39963654909255,-122.2901075651778
5741,37.58341858606856,-120.17728816376612
5765,37.86807994721698,-119.9349677450609
5782,41.86032415087802,-122.5676674906666
5820,33.60911793646655,-117.70596942995653
5831,37.74168914878605,-121.80950976155968
5835,35.6639431563609,-117.81161599706488
5846,34.40818114634716,-119.36984128007413
5867,39.25583831532967,-123.14449660483778
5882,38.5662592697638,-123.2729492671546
5891,35.81464019915637,-121.101324727233
5920,34.51258777270507,-120.42991491073792
5928,37.86748776573341,-120.61831098668743
5950,39.30772195335753,-122.52905755700856
5954,33.81191682350092,-117.8118217241178
6005,38.41123544930364,-122.9601737571136
6021,34.540509779112824,-120.15657448539476
6052,40.64594832557916,-121.16488238962582
6072,37.44414732751203,-121.8716923422908
6099,40.76865211649973,-123.13700306895886
6116,37.687145601394185,-121.2513718535346
6128,40.08405775580004,-120.83146174161593
6130,39.835087763281926,-123.67799752826636
6138,34.851741145393824,-116.64503254437604
6183,32.86390893320418,-116.97585301228769
6193,35.33422478546768,-119.25233159485808
6198,35.424960077514775,-120.78099608766898
6202,32.84929190040632,-117.19946448662232
6214,37.8180842653661,-119.11861060301852
6265,34.87062707093699,-119.2653675380216
6272,37.31653134004181,-120.54107373169867
6276,36.81900837296105,-118.21190102729018
6289,34.205439201654805,-118.51327300523056
6300,38.95475029394342,-121.09335140205056
6307,35.003666426695496,-120.36068700255224
6334,37.98900530270049,-121.40966548532153
6350,34.68996804745,-117.90704852125656
6363,35.073514275607295,-118.1139933652738
6381,32.75762367183022,-115.85964656494126
6431,37.83677769870821,-122.27178095735512
6436,34.39319673783096,-114.6529204338869
6451,41.9057724975462,-124.1366572549232
6454,36.60360447332344,-120.44570404694768
6476,34.71482796450782,-116.034127824638
6488,35.86991206405442,-119.10790726232872
6505,37.47905007870592,-120.44525082085087
6538,33.97203189406742,-117.8563500128136
6543,39.65583779412064,-123.7632301134677
6546,32.60753714272408,-116.62284183615208
6548,41.91866134395936,-121.9036102885754
6577,34.24378255909584,-118.26779630613346
6582,36.34392849999955,-119.87670230817118
6628,39.4831745464117,-121.322120501014
6657,33.39253565405649,-116.79675249859696
6683,38.06314001231718,-121.77816537982692
6705,36.072766717763656,-119.41141822145372
6718,36.78969316739983,-119.50505643935838
6721,38.36424870734617,-122.88233183181836
6725,40.58661246920242,-122.27369732446512
6734,36.24855764533155,-119.63686290967767
6742,33.15998698140498,-117.25643040250532
6748,41.83243985825498,-121.44850454573717
6767,35.0724284089917,-120.57165859902176
6777,39.19193989475424,-121.05167309808672
6778,32.62121199510193,-116.48505328414537
6816,34.05841825933019,-115.20124281807702
6819,35.39094033531826,-120.5774359635402
6847,37.67766388670127,-122.44717776817
6854,33.07478460364988,-115.34701292511916
6860,41.15735658332852,-122.45448112429564
6888,37.66909443688319,-119.67509183720772
6898,37.0796366314386,-120.92587719723244
6905,37.92690633971833,-121.38622017451978
6918,40.05384894421514,-121.53866571059288
6934,35.672129753828365,-120.19966082312666
6975,34.793050431413924,-118.85429173514127
6976,34.18955654042609,-119.00256112826833
6986,38.882802480946765,-123.62023791755172
7010,37.285681308879504,-122.40830030814809
7036,39.5319076606946,-121.3684088761088
7065,40.4038874581266,-123.51983285691284
7076,34.450084373021525,-117.46303404940043
7149,41.62210811169084,-121.41012639281142
7159,41.8499312142805,-122.4677807380059
7164,35.56496150335213,-120.84635611087636
7167,32.81140158011821,-117.22218347705189
7177,34.08431641875057,-114.765243584597
7187,35.8498747044282,-119.06901144529964
7192,33.35722933901937,-116.02090506594313
7199,39.857050559958026,-121.5626375146282
7206,39.52647955721243,-121.61592501835888
7213,34.635625306203075,-120.09511376660294
7216,38.43537360560421,-120.89946848119794
7219,35.99859675631986,-117.93221045287208
7222,36.72073296439827,-119.92453433468188
7225,39.11473379113261,-122.49499858579205
7246,34.125094654877714,-118.862551375728
7257,33.6677706374784,-117.73277582645322
7296,38.69180477686103,-121.54010376507723
7318,38.13252748783531,-122.23887941793362
7327,34.12747570087011,-116.3698758821731
7330,35.4935512249687,-119.04052061611746
7340,37.71709381812194,-120.69176200376675
7357,35.622109756666035,-119.0122954322306
7369,34.499831398731594,-117.31524401536566
7461,37.62376810795693,-121.27979581029726
7473,36.6473620294385,-120.03527367999617
7535,32.917885222294125,-116.6331810068886
7583,37.99506570108749,-120.19267250296257
7585,35.08917841742173,-115.56603058916502
7590,36.35018185318727,-117.53535941950469
7606,36.655959648101486,-119.96714258276432
7647,36.36600126593843,-117.58452497668164
7668,36.41359463377611,-119.06288176862756
7669,37.89491911927676,-121.61633182147474
7719,41.58023505453477,-121.18904619248094
7724,36.87168990282486,-119.96673579491146
7758,41.1655173028537,-122.29777722050056
7760,32.9479100349837,-117.24975340042228
7763,38.620108792297046,-121.91550792299056
7764,33.72812979415341,-117.71892502754535
7776,39.13902459701056,-120.41193627227078
7787,32.948387363954275,-117.2234537430707
7820,33.30551156007364,-116.20982937807156
7826,35.79452400675885,-119.0414002580576
7850,40.43916417722237,-124.38353410533738
7864,37.72562938238225,-120.81882493315013
7876,34.63130614170434,-118.05868226778183
7928,38.89718542038575,-120.017240691317
7936,35.950754056013025,-121.1176174838502
7962,38.46912296526937,-122.03255047110112
7967,40.8888839937046,-124.03861088969356
7999,38.63472401533374,-121.92523138878109
8003,35.774796746593125,-120.59283934274708
8061,34.7124399488648,-120.27663460115556
8105,34.25106339310193,-118.26345838315616
8112,36.55157056441292,-119.34957940739004
8122,37.1992335318576,-119.69326666363564
8126,33.860661265295704,-114.78945811977464
8129,37.60962226166215,-122.18031686491956
8159,36.832149136013705,-119.59199611243928
8169,35.18243615384416,-119.44567845768964
8173,40.47509109326112,-122.61210489847667
8181,33.75391324430977,-117.9484459216441
8190,34.10482902276431,-118.32099356994851
8201,39.04584880082051,-123.68515243035031
8203,33.677947901424815,-117.20544793436775
8208,34.11436004136016,-114.39266846142776
8211,38.114022233430255,-122.59394554586284
8222,39.243570467568496,-120.9270438366316
8251,39.451674404224605,-120.2916078042051
8263,37.94197299437505,-122.26355624302008
8264,39.02543096470669,-120.70968573678616
8273,35.335225807784624,-119.3085109753784
8276,35.78710654778024,-118.75614237500086
8291,36.898107284048685,-119.4366347434144
8302,35.90625221748084,-120.8448781636623
8306,38.18577705515213,-121.72331917189533
8347,34.106901895599535,-114.50825538245904
8391,33.68514259790441,-116.02097596146383
8452,38.7259181997034,-123.34030609680194
8457,41.0988999959523,-120.47451692739595
8470,36.80032679824846,-119.66688333965968
8475,34.16077763308346,-118.95304404113855
8521,40.50959260666659,-121.99437919155716
8549,41.61358010673496,-121.73047996631176
8556,36.75560198311617,-119.19408478923606
8574,36.00397839806374,-118.89989553267246
8579,33.241748620213734,-116.3862252459112
8592,41.42748840899026,-120.6253753673808
8599,34.57161495435302,-117.17594910605185
8615,38.79240027014754,-120.05492569144867
8644,40.134990217652046,-122.10488154306596
8680,38.94767839706993,-121.59757601309867
8682,35.13796313454939,-118.11399506189024
8694,35.84963685301281,-120.75539896711906
8715,36.5013197339124,-120.2708907540696
8738,40.12020169741571,-121.5756381206417
8760,41.84168623427356,-120.35869353690792
8788,34.46912852868237,-118.51316717141611
8798,37.83938473263575,-122.31064589880306
8840,36.83651189396308,-121.8002530185626
8842,38.80308275162503,-120.14512376872366
8848,37.597342306435024,-122.38094908208836
8852,41.05066941849614,-121.49469692040216
8859,36.24062968284379,-120.5951781702485
8892,38.73614712631407,-121.88922460274853
8904,41.634845329565024,-122.4492197613234
8909,36.96679498431843,-119.97939072964247
8913,36.87373542323493,-119.67516194413294
8924,36.04456630943808,-120.82956945334902
8925,36.89672038266138,-119.82114114457138
8931,34.90832394672881,-120.22704627703372
8951,36.69224291034607,-119.57853872879542
8981,34.68388371244367,-119.35274841669164
9000,39.82650622139645,-123.58309956418135
9012,38.68244237637987,-122.04143926778129
9028,36.5438801246066,-119.20132016010118
9051,37.16976053686368,-122.29897536434434
9060,33.672022579500606,-114.75677865876632
9104,33.81955608493312,-118.02235512434945
9106,38.243874948557526,-120.64593510762
9124,37.15386017616977,-121.08072297073844
9129,35.587978916011245,-116.22755601081668
9130,37.32080947614714,-120.723929812555
9146,37.609728268630846,-121.13828404327934
9147,37.041280875826544,-121.9403370473636
9148,35.57998763545419,-119.4738610793036
9155,34.01620244243702,-116.93481982244631
9156,34.83134539893588,-116.71510041020144
9158,32.82292663181704,-116.615394213432
9175,34.38369851315215,-119.39942801172192
9200,40.599013741809145,-124.21206854445006
9217,40.70574172359407,-122.898775184265
9232,39.37893226257808,-121.78187691694528
9332,38.81496520646712,-120.45109086320336
9356,37.71099256511948,-120.73805807715688
9358,35.33980595762336,-119.13450571463451
9376,32.823574340462855,-116.60264518758676
9385,39.58233567290135,-122.16820591108542
9453,34.559177507652905,-119.2685114913546
9465,34.46301978891908,-117.4206526047602
9466,36.626453296210286,-119.5297141608228
9474,33.26961251567091,-115.49427258484477
9479,37.56168613186341,-122.24839078132436
9483,35.9394491149499,-121.12772190831606
9490,38.66047799161682,-122.9402968171724
9502,36.007644267735095,-119.35387432225907
9503,37.11001411053477,-120.85251568338336
9547,37.638730033122926,-120.47283440110095
9587,39.36476857877767,-121.64810888236404
9588,35.24099615811406,-118.04458945624792
9594,38.63401982609132,-120.40678426144932
9617,37.79714599485885,-119.04066720866015
9622,41.756211366036126,-121.73753454763458
9626,38.68710846317783,-121.3260879270608
9635,35.33374413866369,-120.35471981436604
9652,36.58028594985277,-119.25603936991637
9683,37.63479498289327,-120.3368108011213
9696,34.032951327962095,-120.37262345925296
9706,41.8150975672735,-121.9812343484292
9722,40.83892724873108,-120.4234851219786
9730,34.63354474716791,-119.31069999458444
9739,33.68358878777776,-117.13663455320348
9753,36.921983534972654,-120.48564047387066
9783,36.110565008631866,-119.00034746926153
9803,34.25804472489589,-118.73411923863436
9812,39.19503686125309,-122.0408048114035
9829,37.13846179116327,-122.27008336394448
9830,34.02361674551231,-117.89003531772266
9837,34.18517475661764,-119.0016633235251
9838,33.9901442172418,-120.04869262665277
9873,38.75159684443192,-121.43853021158212
9878,36.85124728166338,-119.95502064787055
9881,38.84083811833618,-120.89132804561407
9884,38.83743792837213,-120.86916823894568
9905,37.11309735080405,-119.64310663042444
9931,37.236580516529386,-120.35674948778332
9932,36.806773913994746,-120.6566113569529
9951,35.17388181175969,-120.75596797014916
9970,41.084537329371074,-121.51442263095794
10029,37.8621032374577,-122.18409334973792
10035,39.29357185077225,-121.79518621836728
10038,35.82189923797977,-121.06695171948098
10040,38.18393519769472,-121.88007620674952
10041,38.53963416069303,-121.41513364377138
10043,34.185978219076866,-116.13772785174636
10047,38.62472367202631,-120.92973364093382
10071,34.5968376622509,-117.47169405630252
10131,37.90005741353693,-119.96638846717047
10135,38.910294670488575,-121.11917700251792
10203,32.92774957421012,-117.03680981783148
10204,39.75724771737192,-122.3500182102618
10236,37.40467410136996,-121.86138078609044
10266,38.76546332509909,-122.64959525501928
10276,33.86721995942601,-117.34363808594732
10280,35.034289289043535,-118.0076455009119
10283,37.10657295390799,-120.87096600520624
10338,38.20124926287106,-120.90009191079147
10383,34.77988206674117,-120.46992787034226
10405,38.125143009621056,-121.8425944631698
10406,39.16896651563753,-121.14196334123704
10424,39.11491690149608,-122.90557752391426
10436,39.082174053356,-122.1703527653929
10444,40.39714749349033,-123.94889201412438
10454,33.711256213370035,-117.73969779623096
10478,38.92647434952482,-121.3517761058567
10497,37.18583207767316,-120.53619508139572
10516,34.37449509756519,-119.4608168216538
10523,37.81805212346401,-121.99997399381058
10557,39.123695354555366,-122.79082596535277
10573,34.558005817023435,-117.99604943485306
10581,33.229742080419406,-117.02857985693949
10584,33.642073254361314,-116.17721206081072
10595,40.41523348904192,-123.76239484867764
10603,32.69019141046479,-117.10241922150968
10613,33.95500779094087,-118.35220693916004
10638,37.92412909755799,-120.306454692419
10639,40.5655493761287,-121.06359348093832
10643,37.82788341274267,-120.0090874207111
10650,38.792811607517045,-120.15117940723276
10680,37.82185915047517,-120.868895431025
10694,37.01609096856431,-121.59164878058458
10702,40.854875168503945,-120.47903989959114
10778,38.36021372293311,-120.9405139787133
10780,39.25014817861028,-121.6754293311461
10782,38.34624630807889,-122.27300708116728
10784,41.12117661266929,-121.10497322941168
10789,38.664658165505145,-121.29016105933982
10800,34.07663497924442,-118.48525300320128
10813,38.8761944998006,-122.42591889831915
10814,38.624196298109375,-121.043305085091
10861,39.33135620294605,-120.16848439485766
10866,39.37732861304215,-122.04935977493398
10893,38.65281170746438,-123.38218809412533
